subjectid	activity	measurementtype	tbodyaccmeanx	tbodyaccmeany	tbodyaccmeanz	tbodyaccstdx	tbodyaccstdy	tbodyaccstdz	tgravityaccmeanx	tgravityaccmeany	tgravityaccmeanz	tgravityaccstdx	tgravityaccstdy	tgravityaccstdz	tbodyaccjerkmeanx	tbodyaccjerkmeany	tbodyaccjerkmeanz	tbodyaccjerkstdx	tbodyaccjerkstdy	tbodyaccjerkstdz	tbodygyromeanx	tbodygyromeany	tbodygyromeanz	tbodygyrostdx	tbodygyrostdy	tbodygyrostdz	tbodygyrojerkmeanx	tbodygyrojerkmeany	tbodygyrojerkmeanz	tbodygyrojerkstdx	tbodygyrojerkstdy	tbodygyrojerkstdz	tbodyaccmagmean	tbodyaccmagstd	tgravityaccmagmean	tgravityaccmagstd	tbodyaccjerkmagmean	tbodyaccjerkmagstd	tbodygyromagmean	tbodygyromagstd	tbodygyrojerkmagmean	tbodygyrojerkmagstd	fbodyaccmeanx	fbodyaccmeany	fbodyaccmeanz	fbodyaccstdx	fbodyaccstdy	fbodyaccstdz	fbodyaccmeanfreqx	fbodyaccmeanfreqy	fbodyaccmeanfreqz	fbodyaccjerkmeanx	fbodyaccjerkmeany	fbodyaccjerkmeanz	fbodyaccjerkstdx	fbodyaccjerkstdy	fbodyaccjerkstdz	fbodyaccjerkmeanfreqx	fbodyaccjerkmeanfreqy	fbodyaccjerkmeanfreqz	fbodygyromeanx	fbodygyromeany	fbodygyromeanz	fbodygyrostdx	fbodygyrostdy	fbodygyrostdz	fbodygyromeanfreqx	fbodygyromeanfreqy	fbodygyromeanfreqz	fbodyaccmagmean	fbodyaccmagstd	fbodyaccmagmeanfreq	fbodybodyaccjerkmagmean	fbodybodyaccjerkmagstd	fbodybodyaccjerkmagmeanfreq	fbodybodygyromagmean	fbodybodygyromagstd	fbodybodygyromagmeanfreq	fbodybodygyrojerkmagmean	fbodybodygyrojerkmagstd	fbodybodygyrojerkmagmeanfreq	angletbodyaccmeangravity	angletbodyaccjerkmeangravitymean	angletbodygyromeangravitymean	angletbodygyrojerkmeangravitymean	anglexgravitymean	angleygravitymean	anglezgravitymean	N
16	LAYING	train	0.276689406228571	-0.0177952722578571	-0.10605906543	-0.404684357348571	-0.239871743032857	-0.430799838285714	0.877387336714286	-0.238669496142857	-0.161380814257143	-0.962035152857143	-0.942099894857143	-0.931762584857143	0.101899562517143	0.00246970378714286	-0.00800382787857143	-0.491506513257143	-0.44002014095	-0.700973336714286	-0.0531452574892857	-0.0464913387414286	0.0785852562084929	-0.646232323567143	-0.489562153428571	-0.419547846285714	-0.0653228357385714	-0.0511801971242857	-0.03949981217	-0.704613775714286	-0.753342006	-0.637386916571429	-0.308893644772857	-0.384232605755714	-0.308893644772857	-0.384232605755714	-0.511286225485714	-0.481253021857143	-0.404495837814286	-0.500865308142857	-0.707691158857143	-0.764718147285714	-0.431222507665714	-0.304216396568	-0.530802560028571	-0.395734912111429	-0.25759109204	-0.425098126875714	-0.371147855628571	-0.119399278368571	-0.0346177986571429	-0.50944490582	-0.471913028967143	-0.671072174571429	-0.518991851764286	-0.44294585015	-0.729601714571429	-0.268883181228571	-0.424307244785714	-0.215025074471429	-0.606822322985714	-0.586517567085714	-0.454006152531429	-0.6615886192	-0.443662491714286	-0.464936409571429	-0.283546287428571	-0.307830220557143	-0.247181771015714	-0.384199831392857	-0.48108404989	-0.00781943008	-0.464950059714286	-0.5067690664	0.0608400192142857	-0.580881954217143	-0.53472176916	-0.182132610241429	-0.758263713142857	-0.791141596142857	-0.02101314506	0.0427003606485714	-0.0227764224471429	0.0391580413142857	-0.0785344540314286	-0.648470118571429	0.247876125571429	0.138922899171429	70
16	SITTING	train	0.28203122057971	-0.0201607745569565	-0.104164820981159	-0.389283790834783	-0.0674111296782609	-0.147794749463768	0.635141056376812	0.00228259753623189	-0.18706058284058	-0.954123409710145	-0.942326435652174	-0.920603813913043	0.0826561173347826	0.00655137605057971	-0.0152571683997101	-0.418054009761159	-0.293580985643478	-0.554766422028986	0.00559466454565218	-0.0961789608347826	0.0431371953594203	-0.595044152463768	-0.279938439526087	-0.125045789014493	-0.108082201292754	-0.0404939334101449	-0.0483673896405797	-0.678178098405797	-0.62740951584058	-0.434965807185507	-0.222026829492754	-0.252285296637681	-0.222026829492754	-0.252285296637681	-0.396057711198551	-0.358549948592609	-0.226256309217391	-0.357183118652174	-0.589146294782609	-0.647121162014493	-0.393292784998551	-0.144681076615942	-0.311218314630435	-0.388801232325362	-0.0910959442318841	-0.132918539185507	-0.334699913715942	-0.0549433803695652	-0.104836968863768	-0.44185759344058	-0.322592621956522	-0.508253963253623	-0.446085512027536	-0.311292114571014	-0.600940064782609	-0.217490013837391	-0.323991049913044	-0.269636242123188	-0.561106339710145	-0.415114542927536	-0.162177481173913	-0.609502195362319	-0.216571235630145	-0.198666863271014	-0.238020869871014	-0.26400472042029	-0.171365805652174	-0.254434470534783	-0.36878965612029	0.0172242911871014	-0.353825464160145	-0.370683414057971	0.0718764741217391	-0.454138439985507	-0.406744617958261	-0.0998794572927536	-0.643180748594203	-0.678693168942029	0.0448754907826087	-0.017932601873913	-0.0169349353043478	-0.116758287927536	0.0585944722028986	-0.39282602115942	0.026988484057971	0.157634688272464	69
16	STANDING	train	0.279423711794872	-0.0181139547653846	-0.109819341179487	-0.818925921282051	-0.691797397679487	-0.685779247788974	0.489044550897436	0.209081056766667	0.139794339666667	-0.980612657948718	-0.966629987564103	-0.969637349230769	0.0691051902996154	0.00421581744871795	0.0180171456916667	-0.83738712448718	-0.795149028205128	-0.841288247692308	-0.0267840602614103	-0.0751249052564102	0.0951847759294872	-0.866529701153846	-0.708259292339744	-0.730023507346154	-0.105992745910256	-0.0351525582923077	-0.0609414415769231	-0.865844489358974	-0.864707182948718	-0.845063765128205	-0.73756702675641	-0.796501399102564	-0.73756702675641	-0.796501399102564	-0.813550911538461	-0.828371863717949	-0.732014058217949	-0.741737335769231	-0.857642383846154	-0.881425596923077	-0.829932113333333	-0.734650938333333	-0.75889592	-0.814964292179487	-0.690171009487179	-0.673411392541026	-0.230439485320513	-0.0375461556705128	0.0954479140384615	-0.842937481794872	-0.80294811025641	-0.82481420974359	-0.846173998589744	-0.800790103974359	-0.856370842564103	-0.0465945617615385	-0.196208115269231	-0.09464353627	-0.841613356282051	-0.772827932179487	-0.760880401935897	-0.874770840512821	-0.677106026626795	-0.745852182179487	-0.0960244794230769	-0.217476094637179	-0.113637673007692	-0.805529481538461	-0.822731290769231	0.0761461301807692	-0.829133393717949	-0.82741798	0.210352593292308	-0.787853769358974	-0.756055455641026	-0.0867816603319231	-0.881016476794872	-0.890299458333333	0.136102664166667	0.0250147255461538	-0.000116021435897436	0.0526523157089744	0.0399294095430769	-0.26791240551282	-0.0971150160769231	-0.106268571892308	78
16	WALKING	train	0.271758324215686	-0.0197856042294118	-0.10457523727451	-0.624783901901961	-0.510358596466667	-0.585595597254902	0.902546216470588	-0.19422501345098	-0.0376547578039216	-0.964635676078431	-0.943588944705882	-0.921887448431372	0.0752141364982353	-0.00414966201372549	-0.0246682308627451	-0.733064983921569	-0.692919535686275	-0.88337591627451	-0.0452716905313726	-0.0560974123333333	0.0737924736770588	-0.731219287058823	-0.653862095882353	-0.82692217	-0.0815356761372549	-0.0487071402372549	-0.0584834095862745	-0.825111272352941	-0.901492621764706	-0.881143349607843	-0.554540241941176	-0.613282821960784	-0.554540241941176	-0.613282821960784	-0.750832598235294	-0.738121059215686	-0.614380089215686	-0.657484427843137	-0.876756558627451	-0.890059842745098	-0.683425765294118	-0.587522330294118	-0.763140267254902	-0.604986600333333	-0.504512677588235	-0.540399743666667	-0.355267342215686	-0.165768590215686	-0.226257395960784	-0.75906825372549	-0.706078713137255	-0.872416219215686	-0.73047415372549	-0.699559631568627	-0.892841635882353	-0.232654608409804	-0.390120320568627	-0.319709780666667	-0.715503128431373	-0.780250504313726	-0.818605970784314	-0.740186641176471	-0.598796247254902	-0.846063645490196	-0.210561014337255	-0.386228024396078	-0.180492756776471	-0.651941491372549	-0.653590994509804	-0.0937216860784314	-0.736497553921569	-0.741562660784314	0.0420505249470588	-0.753609519019608	-0.658793264901961	-0.25844059854902	-0.888888047647059	-0.899316951960784	-0.00954534059647059	-0.0041156104	0.00107635796078432	-0.127271995672549	-0.0337935658039216	-0.686036402941177	0.217686100431373	0.0496171466078431	51
16	WALKING_DOWNSTAIRS	train	0.235757918297872	-0.00916137283404255	-0.0852858424561702	-0.93476122093617	-0.916556724893617	-0.898051603957447	0.511979804148936	0.0770972222276596	0.163751235531915	-0.88689258106383	-0.942697218510638	-0.894063828723404	0.0948568819787234	-0.010709040393617	-0.0344315934	-0.978200426170213	-0.973504335319149	-0.975461979787234	-0.00397716338680851	-0.133994337004255	0.13638113112766	-0.966567425744681	-0.944747206382979	-0.954374497234043	-0.102193079723404	-0.0461970671170213	-0.0509360617146809	-0.976886055957447	-0.975370205744681	-0.982754851914894	-0.913977441276596	-0.868184642553191	-0.913977441276596	-0.868184642553191	-0.978007302340426	-0.970981020851064	-0.92223907893617	-0.931500362553191	-0.981622460638298	-0.971138707446808	-0.94792617893617	-0.93548549893617	-0.929721692553191	-0.930412110276596	-0.912453197382979	-0.890047821276596	-0.308073439531915	-0.0951454128425532	-0.039103514187234	-0.978100964680851	-0.973689809787234	-0.971565910212766	-0.980382870638298	-0.975299391489362	-0.97808486893617	0.0159875937276596	-0.146083887680851	-0.0446131655361702	-0.961127181489362	-0.95099028893617	-0.954129625531915	-0.968460549787234	-0.94176652893617	-0.958703385531915	-0.21777560346	-0.340656615148936	-0.0687277761276596	-0.908805353638298	-0.87072156787234	-0.0822152036531915	-0.972305954893617	-0.968420573404255	0.201542994553191	-0.946380590212766	-0.933947790851064	-0.217295766765957	-0.973671286595745	-0.970009294468085	0.0848479185531915	0.0128530640648936	0.0262149348710638	-0.00330135846382979	0.0473478095106383	-0.278272799744681	0.0193300689148936	-0.142193434617021	47
16	WALKING_UPSTAIRS	train	0.266281407058824	-0.0174728608470588	-0.102204427335294	-0.728548893529412	-0.574356098587059	-0.52319504527451	0.720263370215686	-0.0533063950392157	-0.0673421660392157	-0.959266301176471	-0.964599988431373	-0.953051900588235	0.0785234370745098	0.00833130821258824	0.00490373890294118	-0.759870218431373	-0.711024936666667	-0.767204869607843	-0.00885461228627451	-0.0918176679411765	0.0724630975941176	-0.831045551568627	-0.570205716247059	-0.612486286607843	-0.102355720926412	-0.0549031633333333	-0.0543591121039216	-0.820581367843137	-0.793965684313725	-0.780220753333333	-0.613131726058823	-0.690290071764706	-0.613131726058823	-0.690290071764706	-0.726896938235294	-0.752771795490196	-0.603082301313726	-0.64455885454902	-0.791252385882353	-0.823686598627451	-0.735967208823529	-0.624918118039216	-0.618690569480392	-0.725929227647059	-0.575883193911765	-0.511099582882353	-0.272464289429412	-0.122523036539216	-0.0796377024392157	-0.769322905882353	-0.725723737647059	-0.739208845294118	-0.771495943333333	-0.714688018823529	-0.794272462156863	-0.134625693354902	-0.279199146901961	-0.212142841294118	-0.786800455882353	-0.64853703227451	-0.637287183019608	-0.845244593333333	-0.531711031666667	-0.640409641333333	-0.0996199829584314	-0.396934426882353	-0.13007795664902	-0.700705133921569	-0.733018722352941	-0.0426183887666667	-0.746643831960784	-0.761347179803922	0.179801789047059	-0.68760958882353	-0.676825169215686	-0.0974820091980392	-0.814989654705882	-0.848734108823529	0.147793256588235	0.0427499164117647	0.0198960547784314	-0.0353927162745098	-0.0191897684921569	-0.522590597843137	0.116133974529412	0.0538865101372549	51
17	LAYING	train	0.280176856478873	-0.0170064499394366	-0.113386471915493	-0.861570206478873	-0.770681506338028	-0.893413679859155	0.328655842422535	0.492949061985916	-0.00396198147887324	-0.974595692112676	-0.979847503380282	-0.962233007605634	0.0810898318732394	0.0165887280633803	-0.00737933476188732	-0.869273038309859	-0.809480480169014	-0.943972598309859	-0.0292877114405634	-0.0714395515323944	0.0997797732535211	-0.864565367042254	-0.85418221943662	-0.909614027464789	-0.0990813604507042	-0.050028760728169	-0.057148333543662	-0.868003799295775	-0.929916427323944	-0.932042815352113	-0.831696179732394	-0.837323755352113	-0.831696179732394	-0.837323755352113	-0.866669596478873	-0.857817417028169	-0.828662679014085	-0.856027351971831	-0.910903113802817	-0.926360954788732	-0.860906237183099	-0.771954897183099	-0.911402810422535	-0.861966908450704	-0.784174621267606	-0.892132864507042	-0.122965746019718	0.177098481155296	0.0755843556525352	-0.874983945915493	-0.812277778938028	-0.936356387183099	-0.874936016760563	-0.819999174252958	-0.950341696760563	0.0794137974537606	-0.0197360693521127	0.00601263275915493	-0.844127607295775	-0.892306073098592	-0.902049995633803	-0.871554664929578	-0.836122301732394	-0.920785738169014	-0.0485274810732394	-0.181400798450704	0.0154013918535211	-0.835220980300704	-0.864030054084507	0.146265356532394	-0.855958329661972	-0.860547628366197	0.244620735473239	-0.878388938028169	-0.866573844929577	-0.110279895774648	-0.927487627183099	-0.929979090704225	0.179109899264789	0.0118271331397183	-0.00304870407042253	-0.040772686915493	-0.0383271117887324	-0.158000052957746	-0.346963211859155	0.0255239978169014	71
17	SITTING	train	0.27901516059375	-0.0147754940359375	-0.11066602090625	-0.9168830778125	-0.7924619309375	-0.785616249375	0.73893141640625	0.11135689453125	-0.083669364234375	-0.97526641640625	-0.950892698125	-0.9554259534375	0.07005332740625	0.0163762507769844	-0.0105657888835937	-0.92414281375	-0.90523614734375	-0.91456186796875	-0.01433268651875	-0.089678600734375	0.074844826734375	-0.91278203125	-0.82176831890625	-0.78695773828125	-0.1068082811875	-0.036572314520625	-0.0500943461515625	-0.94456618890625	-0.92391715515625	-0.9197739078125	-0.84075443790625	-0.851337833796875	-0.84075443790625	-0.851337833796875	-0.9091635290625	-0.91751580203125	-0.809677136875	-0.81970077203125	-0.92488884921875	-0.93495560625	-0.9214858684375	-0.841013794875	-0.845449330203125	-0.915311475	-0.783482273125	-0.77260066859375	-0.0508499106109375	0.01594453750625	0.0738639174446875	-0.92695386671875	-0.906923400625	-0.906129218125	-0.92800742640625	-0.9100953971875	-0.92160849875	0.201030252390625	-0.1261169070625	-0.0204753846921875	-0.9081635240625	-0.864488007011719	-0.838035974890625	-0.9151093509375	-0.80125225625	-0.79260180875	-0.101073585810313	-0.199085748082813	-0.091924556471875	-0.868454528489062	-0.86541786046875	0.08282873784375	-0.91122071015625	-0.9259928815625	0.255760415571875	-0.862359123015625	-0.82424280834375	-0.129127716571875	-0.93192328125	-0.94402725765625	0.126885028479687	-0.0074712303859375	0.0295605105546875	0.0022820811390625	0.0791019846484375	-0.5643471040625	-0.020947853253125	0.085018785390625	64
17	STANDING	train	0.270842165525641	-0.020620207244359	-0.108403072630769	-0.474415469605128	-0.165907067033333	-0.0704680715384615	0.825391567692308	-0.193806484371795	-0.268799525282051	-0.946036553974359	-0.935893588589744	-0.910096596153846	0.0807419253115385	0.00188094632564103	0.0138853200755128	-0.486821919439744	-0.415305135288461	-0.527130630268974	-0.00117285207051282	-0.0784047108474359	0.0385118372961539	-0.605259224448718	-0.222191415934615	-0.169162193784615	-0.112596365253846	-0.0308159867855128	-0.0587137974589744	-0.701825246538462	-0.567024109282051	-0.487058044346154	-0.277114536605128	-0.263640697166667	-0.277114536605128	-0.263640697166667	-0.449649684316667	-0.425684546910256	-0.22249429925641	-0.296570245435897	-0.577018644667949	-0.594369748564103	-0.475181028746154	-0.249778994415385	-0.238020113320513	-0.475513129578205	-0.180137018211538	-0.0582510477051282	-0.187574276564103	-0.08922968385	-0.0843964003974359	-0.508261377519231	-0.430902590897436	-0.470833312076923	-0.510662887448718	-0.439407579242308	-0.583913829244872	-0.0519882800769231	-0.275359930153846	-0.217262178685897	-0.573399152333333	-0.320341489501282	-0.216597202782051	-0.618914706064103	-0.176068890564103	-0.23511903475	-0.263616580478205	-0.232771141176923	-0.203782755573077	-0.262189285074359	-0.380786117935897	-0.0241547212141026	-0.409026961435897	-0.453705644297436	0.153445028771795	-0.367564117474359	-0.374492369692308	-0.122681478910256	-0.576717285889231	-0.649558802628205	0.0748516712166667	0.0466983545934103	0.0269063973178205	-0.04819172	0.0873577710128205	-0.589210902692308	0.217815207307692	0.219310444955128	78
17	WALKING	train	0.279706231639344	-0.0123857542336066	-0.114110701114754	-0.306006146885246	-0.163994513622951	-0.572153173278689	0.625032170557377	0.127738366229508	0.109660062081967	-0.961592318688525	-0.96399409557377	-0.948396845901639	0.0669373184770492	0.0164135124242623	-0.00206312978559016	-0.394169683868852	-0.271402626849016	-0.659826425852459	-0.0826123859114754	-0.0514354280052459	0.0787993727052459	-0.510263101737705	-0.533459095081967	-0.55487190147541	-0.0794236982770492	-0.0474984070440984	-0.0337987589557377	-0.520842620163934	-0.716186853606557	-0.649390652295082	-0.265581154426229	-0.303908983606557	-0.265581154426229	-0.303908983606557	-0.413618583712623	-0.34778267295082	-0.404587155003279	-0.529427813508197	-0.645358833934426	-0.686049323934426	-0.346265039672131	-0.169015671014918	-0.570466319360656	-0.292336302459016	-0.21489096222541	-0.610548689672131	-0.333972537295082	0.100407704742951	0.141661532654098	-0.41686516952459	-0.293011541086885	-0.621491149393443	-0.425433554770492	-0.298566132627869	-0.697514855245902	-0.183556688219016	-0.245759088655738	-0.0596343807967213	-0.452942467163934	-0.585957376229508	-0.531004060065574	-0.531177467377049	-0.508641629	-0.605101620327869	-0.172169035291803	-0.22535501552459	-0.0450420525016393	-0.293429601967213	-0.41931150795082	0.0455166074901639	-0.337364697229508	-0.366544632295082	0.0469497602311475	-0.578822137704918	-0.577598193442623	-0.097522909193618	-0.693834799180328	-0.698070101147541	-0.0178575820636066	0.000456985032786888	0.0266166356345902	0.133514695295082	-0.109331014636066	-0.468188162622951	-0.0676560591803279	-0.0565819317532787	61
17	WALKING_DOWNSTAIRS	train	0.276988899565217	-0.0188020009565217	-0.10257286373913	-0.148683479606522	-0.13326416774587	-0.437047299782609	0.926200592608696	-0.252273485217391	0.0326288492434783	-0.950696617391304	-0.935085567608696	-0.921777548043478	0.111567025123913	0.0160853961173913	-0.0305726505	-0.302046156456522	-0.345914650391304	-0.711714811956522	0.0428868146934783	-0.12358203673913	0.0928687445826087	-0.501948562804348	-0.491551060913044	-0.516582490217391	-0.114190893823913	-0.0320580229758696	-0.0698576001391304	-0.571487277608696	-0.777424523478261	-0.645418447608696	-0.12426110136	-0.207591293842174	-0.12426110136	-0.207591293842174	-0.387536591	-0.355685535571739	-0.349928688391304	-0.450083389884783	-0.68505415673913	-0.754237678695652	-0.207794472695652	-0.189706677508696	-0.535174735869565	-0.128203787232609	-0.160164704684783	-0.433685299369565	-0.39677018273913	-0.0238381901673913	-0.0982974749369565	-0.340382325491304	-0.372011513804348	-0.679684782826087	-0.324692247282609	-0.361872184347826	-0.742708841304348	-0.258503718282609	-0.3357479374	-0.218836093586957	-0.444273962608696	-0.601365046521739	-0.500660297782609	-0.52366705926087	-0.440537954036957	-0.567252023695652	-0.197337604586957	-0.299193145478261	-0.0814094239913044	-0.220263035608696	-0.326531495	0.0297792703304348	-0.33075828928913	-0.395390473195652	0.07843624155	-0.55148449173913	-0.480178594347826	-0.13654702206087	-0.748171958043478	-0.780920734130435	0.150800008415435	0.01915572495	-0.074132578173913	-0.24339777123913	0.0701002103065217	-0.732826531304348	0.257226532608696	-0.000703123282608697	46
17	WALKING_UPSTAIRS	train	0.281728337708333	-0.020902198910625	-0.117060322291667	-0.288080270175	-0.27979478727625	-0.5581049789375	0.93216993875	-0.240680760208333	0.0148962393541667	-0.966758665208333	-0.949990032083333	-0.935200481041667	0.0441034869583333	-0.0117771381727083	0.00838541723229167	-0.42037788525	-0.455467187895833	-0.769170520625	-0.0140535822041667	-0.0851938206875	0.076345709175625	-0.57220782025	-0.594158618666667	-0.578003458958333	-0.110758868835417	-0.03688157465625	-0.0416443947291667	-0.653815316458333	-0.81743325875	-0.696860463333333	-0.278033522341667	-0.340276410333333	-0.278033522341667	-0.340276410333333	-0.499942482291667	-0.456624566375	-0.453787307416667	-0.521861454395833	-0.744330888541667	-0.793791511666667	-0.340329814229167	-0.336943247416667	-0.634619153125	-0.269388117614583	-0.296996959985417	-0.554724963041667	-0.344938177608333	-0.01706497469375	-0.0626087225375	-0.460239402375	-0.486316040979167	-0.7417732425	-0.431011498125	-0.458701508582708	-0.795909008333333	-0.209456862625	-0.291995976016875	-0.163581995791667	-0.531845562414583	-0.671482182291667	-0.561354996708333	-0.588487627416667	-0.558820910645833	-0.623611976666667	-0.181817436466667	-0.221756861458333	-0.0428835841979167	-0.355259026104167	-0.435146968479167	0.0408725780770833	-0.438224682083333	-0.487108660895833	0.158215547945833	-0.623756620208333	-0.540894360895833	-0.118145907725	-0.785808986458333	-0.820899407916667	0.18612753483125	0.0354676578145833	0.0422097824791667	0.0104785112083333	0.00534286294375	-0.74523995375	0.249237900416667	0.0111691187020833	48
18	LAYING	test	0.255915400923077	-0.0144770507853846	-0.100153469264615	-0.5560001522	-0.476836326424615	-0.599387753492308	0.907201651415385	-0.0655304314261538	0.0834802191888769	-0.943805822	-0.949987230461538	-0.915255216461538	0.0836250175076923	0.0158496779523077	-0.0445393106686154	-0.575366544615385	-0.584989411356462	-0.775816730569231	-0.00313833448769231	-0.126452257138462	0.107626567230769	-0.657717233041539	-0.559642790698462	-0.569408516532308	-0.133122570261538	-0.0360769514284615	-0.0429972515923077	-0.712703052461539	-0.782334143846154	-0.699280133538462	-0.502213859237846	-0.563058562215385	-0.502213859237846	-0.563058562215385	-0.614083883089231	-0.590674641458461	-0.48991070138	-0.563282482761846	-0.744352068923077	-0.789341216461539	-0.556796579446154	-0.506266050663077	-0.660227609695385	-0.556996103169231	-0.495095967223385	-0.601710779952308	-0.128207312186154	0.00906348185076923	0.000935526898461539	-0.5833031837	-0.599947543646154	-0.7475051936	-0.606288483405231	-0.597225076055385	-0.803938290153846	-0.0158055220193846	-0.212596964692308	-0.0392875886846154	-0.609129269921538	-0.6267697542	-0.55238947886	-0.675107706323077	-0.530545207046154	-0.615219251926154	-0.138347470744	-0.212652422616923	-0.120481454049231	-0.546163825553846	-0.6419893436	0.0588618043015385	-0.564032568184615	-0.630540301153846	0.208755757360769	-0.622450165692308	-0.601250366923077	-0.130144395872308	-0.785402845076923	-0.810781337538462	0.167744268335231	0.0498572169261385	-0.000230743786153849	0.0129255309323077	0.0976224708935385	-0.759186224461538	0.127029780753846	-0.0397502381687231	65
18	SITTING	test	0.27832745754386	-0.0190632448210526	-0.115442331245614	-0.374546306842105	-0.231508630649123	-0.460010154062281	0.95218638877193	-0.135565962105263	-0.00417575217192983	-0.978294937017544	-0.968593354736842	-0.926353822280702	0.0719080901754386	0.0208597862422807	0.0153256852157895	-0.344247941691228	-0.231364246189825	-0.620874559473684	-0.0340916896677193	-0.0799694198649123	0.0793861445385965	-0.524881261017544	-0.437406828298246	-0.402008995333333	-0.120172960803509	-0.0418807902280702	-0.0639914132947368	-0.548947812631579	-0.642347184736842	-0.517456871	-0.308140396192982	-0.374244923017544	-0.308140396192982	-0.374244923017544	-0.368452241645772	-0.298530756296491	-0.341758919398246	-0.497018548719298	-0.595311050701754	-0.637899789122807	-0.351292833754386	-0.196084424345614	-0.506681134964912	-0.385139839824561	-0.30173202562807	-0.482160632842105	-0.172851540210526	0.142494149387719	0.149101376466667	-0.366832981957895	-0.255867265338596	-0.579771049684211	-0.379924305901754	-0.258350464605263	-0.661267067192982	-0.0896367444210526	-0.166523219298246	-0.00347069734912281	-0.444195118263333	-0.508053638824561	-0.350444645012281	-0.552947218245614	-0.407599927298246	-0.475079616982456	-0.144449542175439	-0.0781745699385965	-0.0700668247719298	-0.315683446157895	-0.508102004578947	0.176091971829825	-0.282694339385965	-0.326867626159123	0.124008438587719	-0.526314253350877	-0.566320799561403	0.0493885936629298	-0.643390054561404	-0.65635148245614	0.112262092305263	-0.00334463387368421	-0.0159153665087719	0.000130949736842104	0.0597054498210526	-0.820811485438596	0.176150895205263	0.0245753055701754	57
18	STANDING	test	0.281465187315068	-0.020876940839726	-0.118286947635616	-0.454047078589041	-0.528792274534247	-0.550912778849315	0.378678499589041	0.284433472054795	-0.102036746720548	-0.948431708219178	-0.94443510109589	-0.919673767136986	0.0955258124767123	0.00199888053191781	-0.011215875299589	-0.476203652452055	-0.577668885019178	-0.732463517123288	-0.0309722035041096	-0.0680429234119589	0.102325901005479	-0.650126127383562	-0.583319822764384	-0.628807812712329	-0.0816016594123288	-0.057811296579452	-0.0443113960657534	-0.703696716712329	-0.77386667739726	-0.685271195342466	-0.435472876779452	-0.48052398379452	-0.435472876779452	-0.48052398379452	-0.549240546440548	-0.51143647589452	-0.494797764605479	-0.609679094178082	-0.736234162328767	-0.771289682054795	-0.473792745630137	-0.526863734927397	-0.602018624520548	-0.447137382186301	-0.56092457459589	-0.561375557267123	-0.175431668739726	0.0923554470931507	0.16187003479863	-0.498346765878082	-0.587307664760274	-0.699049391369863	-0.500502183381781	-0.597356727958904	-0.765403205068493	-0.0392930522547945	-0.093542944260274	-0.0256438466986301	-0.600894526260274	-0.639456394506849	-0.584377290090411	-0.668356578986301	-0.558422270643836	-0.67892417630137	-0.0481378019493151	-0.0161148643643836	0.101366202319178	-0.460369956369863	-0.575068440275342	0.20760512469589	-0.493768031945205	-0.539957670839726	0.203037590970685	-0.659773740821918	-0.645235972041096	0.0464968578630137	-0.765335200547945	-0.79620447630137	0.200317982152055	0.0259012381246438	-0.051123337130137	-0.0289259680041096	-0.0306403102780822	-0.279700762054795	-0.155026083584932	0.141261215332877	73
18	WALKING	test	0.276060868571429	-0.0150436430821429	-0.108330092839286	-0.912807226535714	-0.871158476642857	-0.900945851428571	0.325775403928571	0.147227400660714	0.413397038141071	-0.972474122857143	-0.9565256225	-0.962624890178571	0.0750800620482143	0.0157906928285714	-0.00774402476446429	-0.91286506275	-0.908356998214286	-0.936489544642857	-0.0375317347510714	-0.0865194336964286	0.0893317461607143	-0.930694229464286	-0.931691077142857	-0.902296457392857	-0.0996118728035714	-0.0383667207589286	-0.0510988970957143	-0.933639235357143	-0.948892286964286	-0.93789057625	-0.889564163446429	-0.891412341785714	-0.889564163446429	-0.891412341785714	-0.917219464642857	-0.906976410232143	-0.89323603625	-0.904111824464286	-0.945571138214286	-0.943821028392857	-0.909391772839286	-0.877886527571429	-0.910858011607143	-0.914503728571429	-0.875880617321429	-0.9033966725	-0.151075051277857	-0.0082536404875	0.142641471937321	-0.913889247071429	-0.910780507678571	-0.931020022142857	-0.919792600410714	-0.912126065535714	-0.940519718928571	0.1535957145625	-0.126488791115893	0.00351666257857143	-0.917537971428571	-0.930784189821429	-0.904623883857143	-0.935167390535714	-0.933061591607143	-0.9105993625	-0.0271847255035714	-0.0947787349392857	-0.024457540375	-0.895039577482143	-0.906225080535714	0.0483784432125	-0.904889210482143	-0.909223637517857	0.259721343071429	-0.917930284285714	-0.911577898214286	-0.0653771716642857	-0.945768808571429	-0.945072017857143	0.164646036894643	-0.0161387741410714	0.05617716856125	0.0693667342121429	0.0609709955892857	-0.147380062857143	-0.0318453907357143	-0.307871227625	56
